Report_Date,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,NG_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2004-11-09,387012,35585,40431,193589,226950,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.47100019454956,0.08620146145339162,-33361,0.024215593961668135,-4846,-0.02398525853253551,0.0227493763955305,0.15280993475057883,-0.12793278216073634,-0.04644627399735102,0.048244190542296485
2004-11-16,381756,27466,41968,202110,223133,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.124000072479248,0.05506920650886954,-21023,0.031880148419170466,-14502,-0.02495013074529989,0.02901399905465816,0.13906731572428493,-0.04644627399735102,-0.046462640070077166,0.050615630643756765
2004-11-23,378725,21657,44684,206889,217425,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.793000221252441,0.0278196580632385,-10536,0.02747042613606597,-23027,-0.022331017718123618,0.024715187337679172,0.12850273586469904,-0.046462640070077166,0.12174291732234988,0.05257555885962438
2004-11-30,366893,23762,43858,198354,210318,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.619999885559082,0.03260896228600709,-11964,-0.0037705459106211633,-20096,0.00773912469469932,0.03827519379844961,0.04334516415261757,0.12174291732234988,-0.1311023736853969,0.05442919811305226
2004-12-07,384660,18256,51545,208347,209190,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.620999813079834,0.00219154578068944,-843,0.030311289667559752,-33289,-0.03595871275821561,0.02663476530223669,0.1890087534562542,-0.1311023736853969,0.1075366848099093,0.05587865824180982
2004-12-14,391394,18110,53060,208230,207087,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.333000183105469,-0.0029203309197381668,1143,0.005163001091873343,-34950,-0.0043180991005043416,0.005345314542867256,0.023338485316846985,0.1075366848099093,-0.06504844192015613,0.05664924475551074
2004-12-21,396697,20661,63753,212831,203952,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.855999946594238,-0.022382322024114124,8879,0.019765249339540207,-43092,-0.02080256723404038,0.01856121770801592,0.15689340630701068,-0.06504844192015613,-0.09378648350258878,0.05558770251692832
2004-12-28,385876,19946,63609,202233,192228,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.2129998207092285,-0.025928018327130996,10005,0.002838438405130364,-43663,-0.0014393857276460372,0.05658861078788524,0.010280653461791633,-0.09378648350258878,-0.050056314063242846,0.054218469922009925
2005-01-04,395907,21781,69414,212115,193458,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,5.9019999504089355,-0.04712470352885905,18657,0.02242171060133307,-47633,-0.010288279136302854,0.027398273553712896,0.08377652283568178,-0.050056314063242846,0.03270075252531002,0.052570566578527836
2005-01-11,405241,21013,75895,218216,193986,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.09499979019165,-0.05979158081240546,24230,0.01407653817689508,-54882,-0.0183098555974004,0.01608192099989811,0.07480290584884633,0.03270075252531002,0.006890942604998562,0.05063790769033343
2005-01-18,410253,22250,77740,223440,199170,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.13700008392334,-0.059158616756001786,24270,9.870669552192399e-05,-55490,-0.0015003417719332446,0.024627907527034382,0.030823082308230824,0.006890942604998562,0.04334361909219586,0.04927192902065271
2005-01-25,405574,23670,69323,208403,196831,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.4029998779296875,-0.028532400992174054,11572,-0.030951632285443374,-45653,0.02397788681618416,0.042878929211270525,0.10578215564612391,0.04334361909219586,-0.013587364492751886,0.04860587751411294
2005-02-01,391909,25241,55776,192420,196659,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.315999984741211,0.010816286433840508,-4239,-0.038984254414730725,-30535,0.037275565001701295,0.041521130670120976,0.18660281175555749,-0.013587364492751886,-0.02406585667766803,0.049261709853675624
2005-02-08,397165,27275,59263,190280,192963,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.164000034332275,0.00675537874686843,-2683,0.003970309434077809,-31988,-0.003707493321153635,0.015227936322385536,0.06379856248122212,-0.02406585667766803,0.0017845808470666746,0.04981720015963974
2005-02-15,411144,25216,61730,193131,190702,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.175000190734863,-0.005907905745918705,2429,0.012871224805811187,-36514,-0.011395767502171642,0.013318292069728241,0.05205529869114163,0.0017845808470666746,-0.011659922992538818,0.05028900107578474
2005-02-22,423664,28526,68750,197072,192414,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.103000164031982,-0.01099456172816194,4658,0.0054214581752378725,-40224,-0.009023602436129433,0.01451400050322733,0.10619268884411366,-0.011659922992538818,0.09454360950327123,0.05058093794923273
2005-03-01,418238,38021,54126,175938,204874,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.679999828338623,0.06918548768882789,-28936,-0.07929396880546849,-16105,0.05692954794365346,0.08821675787527704,0.26174482077550004,0.09454360950327123,0.0250000446142562,0.051797732619355316
2005-03-08,447366,40165,54168,181694,213595,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.8470001220703125,0.07130850355190158,-31901,-0.007089264963967884,-14003,0.005025846527575208,0.03662383724313097,0.023173226760518587,0.0250000446142562,0.04848835589726441,0.05224663183688606
2005-03-15,463288,43386,50430,191790,228430,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.178999900817871,0.07908687468701973,-36640,-0.010593116150981524,-7044,0.015555495947389832,0.05932844700395031,0.07417711264603052,0.04848835589726441,0.009611400625979094,0.0527983783699162
2005-03-22,477608,49755,49720,196437,239650,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.248000144958496,0.09047796519321284,-43213,-0.014187719086183971,35,0.015279912279187029,0.036384941536895164,0.0711636089469716,0.009611400625979094,0.010347655596737892,0.05309322164423488
2005-03-29,460211,52425,48644,187284,231777,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.322999954223633,0.09667956654664925,-44493,-0.002680022110182409,3781,0.007843252206830706,0.04062892991712424,0.037063788105155884,0.010347655596737892,0.03400246811904384,0.0535249924455192
2005-04-05,473862,58548,52547,189422,238332,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.572000026702881,0.10321570415015342,-48910,-0.009597771457005591,6001,0.004823874266369122,0.02032242831159966,0.09024708582744498,0.03400246811904384,-0.06312733258667469,0.053491504481954125
2005-04-12,474979,45873,51005,208934,238680,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.093999862670898,0.06262592661991372,-29746,0.0404421540448485,-5132,-0.023494181850412146,0.04436858543298467,0.14675158446706166,-0.06312733258667469,-0.006907215580140291,0.05248391068660728
2005-04-19,486467,37861,51627,213570,243022,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.045000076293945,0.06054264729159429,-29452,0.0006189747336198022,-13766,-0.018177645748548882,0.01966306899814276,0.09648220990523869,-0.006907215580140291,0.010645820930152539,0.052299336150388794
2005-04-26,481312,36711,45073,210513,242063,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.119999885559082,0.06554999667575294,-31550,-0.004312728304283744,-8362,0.011108667186057842,0.00887364774093191,0.09419935439694806,0.010645820930152539,-0.08497191415698735,0.05137806317206636
2005-05-03,471994,35196,54236,215984,230578,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.514999866485596,0.030919884574803918,-14594,0.035228708197593245,-19040,-0.022185193803603485,0.03797009149905276,0.11939797835226765,-0.08497191415698735,0.027475042898877255,0.04920466021036009
2005-05-10,473695,33450,58377,222430,230715,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.693999767303467,0.01749015716864227,-8285,0.013366695339347534,-24927,-0.012472616177324288,0.014527358792439505,0.06410968451544753,0.027475042898877255,-0.0325664688868017,0.046634355767542886
2005-05-17,489788,32120,67569,232118,232913,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.47599983215332,0.0016231512409450618,-795,0.015811862063141894,-35449,-0.02221260515732697,0.0255595863501573,0.10554825507327789,-0.0325664688868017,-0.01961084903229149,0.04427796197006259
2005-05-24,486199,34854,79877,225219,220974,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.348999977111816,-0.008730992865061425,4245,0.01029016635768945,-45023,-0.019547232680261664,0.04221939833211189,0.13110667561513453,-0.01961084903229149,0.004725186630414324,0.04120022299834267
2005-05-31,476836,38489,83823,219614,209830,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.379000186920166,-0.020518585006165643,9784,0.011392454529935274,-45334,-0.0006396557788066204,0.03900159275714645,0.061980835895087974,0.004725186630414324,0.11725970312010259,0.037750738313596884
2005-06-07,459896,31758,64715,209469,217639,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.126999855041504,0.017764885974220258,-8170,-0.037652358462867734,-32957,0.02595651335050206,0.04203620629910936,0.26783659676800764,0.11725970312010259,0.014171504285780623,0.03596683530102374
2005-06-14,466300,32053,63806,207238,220275,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.228000164031982,0.02795839588247909,-13037,-0.010582827421851897,-31753,0.00261798319620088,0.011384449127862779,0.012560114334595604,0.014171504285780623,0.03403428437979006,0.03480850654641553
2005-06-21,487177,43082,71993,215911,232506,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.473999977111816,0.03406359495624794,-16595,-0.007630280935020373,-28911,0.0060947887625991855,0.0466173227152405,0.1669867477731914,0.03403428437979006,-0.0666310070221513,0.03345291064003772
2005-06-28,471643,40366,65932,211858,229166,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.97599983215332,0.03669724770642202,-17308,-0.0014635337875145995,-25566,0.006866087684763443,0.01676326004933972,0.08256975672166927,-0.0666310070221513,0.07153097541363018,0.03257450889546197
2005-07-05,476263,38484,67377,215000,227282,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.474999904632568,0.02578827244610646,-12282,0.01065636508969708,-28893,-0.007054064196860761,0.011363790522788629,0.03142800464760393,0.07153097541363018,0.05484954240536832,0.03156483515953365
2005-07-12,494476,48559,69359,212629,234805,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.885000228881836,0.04484747490272531,-22176,-0.02077423608384443,-20800,0.016992712009960883,0.02211275852974964,0.1022490205057752,0.05484954240536832,-0.03792013373936354,0.03194405238659788
2005-07-19,512089,48327,72426,224046,243546,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.585999965667725,0.03807931824350845,-19500,0.005411789449841853,-24099,-0.006671709041490385,0.04311023285257233,0.02732023220955173,-0.03792013373936354,-0.021223276517467027,0.032710336032133844
2005-07-26,508216,40690,67594,220557,239493,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.425000190734863,0.03725974782375997,-18936,0.0011013710507353214,-26904,-0.00547756347041237,0.016393870231496577,0.11515089948653541,-0.021223276517467027,0.12835017430083462,0.03276112937255205
2005-08-02,502094,52929,68726,208580,238172,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,8.378000259399414,0.05893717112731879,-29592,-0.020967462653674815,-15797,0.02185488060194878,0.0297659551608051,0.10990916937240558,0.12835017430083462,0.032346610176244184,0.03348172407586546
2005-08-09,527804,64888,75464,213638,245741,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,8.64900016784668,0.06082371486385098,-32103,-0.0050010555792341675,-10576,0.010398451286014172,0.027487107595253593,0.13321505927952576,0.032346610176244184,0.1275291554849669,0.03419549794090881
2005-08-16,542558,75959,76789,221867,253356,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,9.751999855041504,0.05803803464330081,-31489,0.0011633106228827368,-830,0.018465187834878098,0.03334013715666119,0.08115327205593527,0.1275291554849669,-0.0070754968382154,0.035134438067498885
2005-08-23,528026,72256,77306,220488,256007,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,9.68299961090088,0.06726752091753058,-35519,-0.007427777306757987,-5050,-0.007777970281518289,0.00845759137031868,0.028215723245209344,-0.0070754968382154,0.20406907623987736,0.03607815888355563
2005-08-30,497961,60483,69679,218364,248675,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,11.659000396728516,0.06087022879301793,-30311,0.009863150678186302,-9196,-0.007851886081367205,0.020246703166116747,0.1490450361856763,0.20406907623987736,-0.00017161065680915133,0.03685736838997454
2005-09-06,519727,60313,68917,225878,257423,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,11.656999588012695,0.06069532658491862,-31545,-0.002478105715106203,-8604,0.0011888481226441428,0.0336477681610425,0.007211947690164823,-0.00017161065680915133,-0.07669212361687772,0.03793352283909515
2005-09-13,541075,63019,73800,233393,270573,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,10.762999534606934,0.06871505798641593,-37180,-0.010842230632620587,-10781,-0.004188737548751556,0.041004750320458125,0.05546744238738772,-0.07669212361687772,0.16064295886972535,0.03916748740263516
2005-09-20,562344,70730,78011,237234,276148,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,12.491999626159668,0.06919963581010911,-38914,-0.003204731321905466,-7281,0.006468604167629256,0.018341118309562858,0.08015274873773875,0.16064295886972535,0.013128443490023622,0.04048868184124254
2005-09-27,537929,57512,76438,243658,262274,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,12.656000137329102,0.03460679755134971,-18616,0.03609534377534036,-18926,-0.020707965231246354,0.0401200161286497,0.11042179917879806,0.013128443490023622,0.12389379130598077,0.03955510625842335
2005-10-04,552970,64673,67898,237671,263285,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,14.223999977111816,0.04632077689567246,-25614,-0.013009151765381676,-3225,0.02918786680026546,0.013969290716150719,0.11843465011201545,0.12389379130598077,-0.04808774018274964,0.03826331387181499
2005-10-11,556902,57397,74845,241869,263515,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,13.539999961853027,0.0388685980657279,-21646,0.007175796155306798,-17448,-0.02572110602745176,0.008761654504297722,0.10755281983031109,-0.04808774018274964,-0.008788806145550443,0.036812309599496953
2005-10-18,556099,56364,80419,246450,262293,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,13.42099952697754,0.02848953154024733,-15843,0.010420145734797145,-24055,-0.01186384678094171,0.0114065451514812,0.048302786164947396,-0.008788806145550443,0.06832581796352688,0.03491325565883826
2005-10-25,559253,68186,85997,243261,260481,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,14.338000297546388,0.030791073092142556,-17220,-0.0024761778028732293,-17811,0.011228216558562414,0.009927701085079267,0.11285290855671508,0.06832581796352688,-0.17282749263809083,0.03332535243286106
2005-11-01,527674,48162,84098,243301,246620,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,11.859999656677246,0.006289868365695487,-3319,0.024856370909051895,-35936,-0.032409303123988605,0.028373962332702618,0.16575684258279147,-0.17282749263809083,-0.005649193706939615,0.03135674269479535
2005-11-08,543504,48626,89412,248678,249158,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,11.79300022125244,0.000883158173628897,-480,0.0053802158150676365,-40786,-0.009191280980302231,0.01589881004989595,0.041858039090685174,-0.005649193706939615,-0.019503136741755855,0.029716006093261457
2005-11-15,557479,48156,91976,260272,255234,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,11.562999725341797,-0.009037111711831297,5038,0.010152639171008861,-43820,-0.005582295622479319,0.034277001625587285,0.021651014757514343,-0.019503136741755855,0.004410671651318809,0.028483192281324902
2005-11-22,550058,45963,95671,261003,250844,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,11.61400032043457,-0.01846896145497384,10159,0.009185996243804699,-49708,-0.010561832822402278,0.010004942883322555,0.04157193894121468,0.004410671651318809,0.010504540833009113,0.027593026521359275
2005-11-29,536589,43818,93999,253145,241344,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,11.736000061035156,-0.021992623777229874,11801,0.002985139748899207,-50181,-0.0008599093186536693,0.03510290421020488,0.027696147790185536,0.010504540833009113,0.14936948281208462,0.02654299602014318
2005-12-06,549314,52293,91176,247181,249528,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,13.48900032043457,0.004272601827006048,-2347,-0.026366548699283808,-38883,0.0210552210350939,0.02848347825386695,0.0787487192355143,0.14936948281208462,0.14004002476767585,0.026583016328726193
2005-12-13,557246,59686,88712,240253,248684,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,15.378000259399414,0.015129763156666894,-8431,-0.011075632516192924,-29026,0.017944199492457867,0.015895708445055293,0.06642272806911144,0.14004002476767585,-0.08440631511239494,0.026930133522503213
2005-12-20,557903,53743,89290,244223,250506,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,14.079999923706056,0.011261814329731154,-6283,0.0038546710070597187,-35547,-0.011702192568452712,0.011707419617608832,0.04559087762963791,-0.08440631511239494,-0.21718747354197232,0.027577136144692545
2005-12-27,543982,43186,85635,244803,243767,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,11.022000312805176,-0.0019044747804155284,1036,0.013118767957870812,-42449,-0.01237132619828178,0.014980453159219764,0.11032362735889335,-0.21718747354197232,-0.03592813438656861,0.028039127366744767
2006-01-03,548695,40809,84713,247597,243791,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,10.62600040435791,-0.006936458323841114,3806,0.005092080252655419,-43904,-0.002674720854734164,0.005734775778000277,0.02628224534344577,-0.03592813438656861,-0.12140033058195387,0.028811978236072032
2006-01-10,547954,43883,90830,251158,244506,023651 ,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,9.336000442504885,-0.012139705157732219,6652,0.005186852440791332,-46947,-0.005545886148042173,0.008626811711159173,0.06822652602198749,-0.12140033058195387,-0.017994881457757295,0.029728360460200366
