,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,PA_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2004-12-07,12180,6515,1877,2324,9180,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,208.4499969482422,0.5628899835796387,-6856,0.0656539837873366,4638,-0.04469436938581757,0.2460883171070932,0.07292659675881792,-0.010208970052055122,-0.11441588483519383,0.6624671728213379
2004-12-14,11858,6998,1847,2089,8575,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,184.6000061035156,0.546972508011469,-6486,0.030377668308702793,5151,0.04211822660098522,0.07876969242310577,0.05799886941775014,-0.11441588483519383,-0.004062838435549332,0.6627847183104165
2004-12-21,12115,6861,2110,2317,8703,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,183.8500061035156,0.5271151465125877,-6386,0.008433125316242199,4751,-0.033732501264968795,0.032304900181488204,0.04458811726674841,-0.004062838435549332,0.028011932148562124,0.6610377296438171
2004-12-28,12636,7207,2494,2579,8897,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,189.0,0.5,-6318,0.005612876599257119,4713,-0.0031366075113495664,0.039735099337748346,0.07524997422946088,0.028011932148562124,-0.046825429119130124,0.6581089055943035
2005-01-04,12598,7255,2657,2598,8766,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,180.1499938964844,0.48960152405143675,-6168,0.011870845204178538,4598,-0.009100981323203545,0.013199577613516367,0.02128732849071832,-0.046825429119130124,0.08687210483207686,0.6540879742042951
2005-01-11,12736,7417,2499,2462,9148,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,195.8000030517578,0.5249685929648241,-6686,-0.04111763772027306,4918,0.025400857278933164,0.044616709732988806,0.03227107704719645,0.08687210483207686,-0.052860091635339224,0.6506495365759939
2005-01-18,12785,7543,2082,2460,9574,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,185.4499969482422,0.5564333202972233,-7114,-0.033605527638190955,5461,0.04263505025125628,0.035565896626225696,0.05641558441558442,-0.052860091635339224,0.0382852856314535,0.6468271187102348
2005-01-25,12947,7605,2012,2522,9674,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,192.5500030517578,0.5524059627712984,-7152,-0.0029722330856472427,5593,0.010324599139616739,0.013283043620859298,0.01372569408339399,0.0382852856314535,-0.005972522134753189,0.6427255316945935
2005-02-01,13444,7548,2077,2574,9654,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,191.3999938964844,0.5266289794703957,-7080,0.0055611338534023325,5471,-0.009423032362709508,0.005888125613346418,0.012675324675324675,-0.005972522134753189,-0.060344765732936234,0.6379009059524645
2005-02-08,13322,7576,2387,2551,9336,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,179.85000610351562,0.5093079117249663,-6785,0.021942874144599823,5189,-0.02097590002975305,0.028686800706654327,0.03392552444042959,-0.060344765732936234,0.03058103871753204,0.6334899516350236
2005-02-15,13954,8073,2525,2403,9668,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,185.3500061035156,0.5206392432277483,-7265,-0.03603062603212731,5548,0.026947905719861883,0.03976472537486538,0.05991696546518211,0.03058103871753204,-0.0032371517872004096,0.6285724706355735
2005-02-22,14402,8092,2572,2365,9789,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,184.75,0.5154839605610332,-7424,-0.011394582198652716,5520,-0.002006593091586642,0.01308211288464703,0.0061890472618154535,-0.0032371517872004096,0.004059539918809252,0.6240602519590119
2005-03-01,13290,7981,2549,2397,9538,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,185.5,0.53732129420617,-7141,0.019650048604360506,5432,-0.00611026246354673,0.023711772098868874,0.012725546058879392,0.004059539918809252,0.12102424230858322,0.6201181998686073
2005-03-08,13148,8144,1661,1691,10534,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,207.9499969482422,0.6725737754791603,-8843,-0.12806621519939804,6483,0.07908201655379984,0.13922290388548056,0.10719020907700152,0.12102424230858322,-0.030776600098134654,0.6192224902865837
2005-03-15,12942,8540,1379,1088,10830,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,201.5500030517578,0.7527430072631741,-9742,-0.06837541831457256,7161,0.05156677821721935,0.07543211948313476,0.06835366468393991,-0.030776600098134654,-0.011907760451172478,0.6184472197875729
2005-03-22,12896,8844,1402,918,10877,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,199.1499938964844,0.7722549627791563,-9959,-0.016767114819966,7442,0.02171225467470252,0.018397626112759646,0.031914893617021274,-0.011907760451172478,-0.02560879237273539,0.6180523997128472
2005-03-29,12463,8476,1753,1063,10043,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,194.0500030517578,0.7205327770199791,-8980,0.0759150124069479,6723,-0.05575372208436725,0.08815054925265622,0.07029035096294849,-0.02560879237273539,0.030662184254927283,0.6169006781088852
2005-04-05,12923,8824,1817,1105,10396,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,200.0,0.7189507080399288,-9291,-0.024953863435769878,7007,0.022787450854529406,0.03434483957916703,0.03871816558594117,0.030662184254927283,-0.013499984741210946,0.6153273735221376
2005-04-12,12940,8991,1978,1073,10436,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,197.3000030517578,0.7235703245749614,-9363,-0.005571461734891279,7013,0.0004642884779076066,0.006255973585889304,0.029902452365758045,-0.013499984741210946,0.023821575648983906,0.6134650080772363
2005-04-19,13165,8763,2256,1193,10130,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,202.0,0.6788454234713255,-8937,0.03292117465224111,6507,-0.03910355486862442,0.03762253819659101,0.04592068245757328,0.023821575648983906,0.0,0.6116777092718914
2005-04-26,13381,8740,2676,1455,10016,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,202.0,0.6397877587624243,-8561,0.028560577288264336,6064,-0.03364982909229016,0.03277831052218638,0.0388051857042747,0.0,-0.050990114117612895,0.6102865253568925
2005-05-03,13235,8586,2773,1563,9435,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,191.6999969482422,0.5947865508122403,-7872,0.05149091996113893,5813,-0.018757940363201553,0.06264775413711583,0.0220970155823576,-0.050990114117612895,0.020605096562983816,0.6093590117051303
2005-05-10,13320,8099,3071,2127,9189,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,195.6499938964844,0.5301801801801802,-7062,0.0612013600302229,5028,-0.05931242916509256,0.07158006362672323,0.0702775290957923,0.020605096562983816,-0.028366920348105062,0.6087457811057182
2005-05-17,13181,8017,3190,2118,8806,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,190.1000061035156,0.5073970108489493,-6688,0.028078078078078078,4827,-0.01509009009009009,0.03588429146832662,0.017935219059516373,-0.028366920348105062,-0.008942725683583008,0.6081285256600151
2005-05-24,13679,8094,3622,2192,8637,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,188.3999938964844,0.4711601725272315,-6445,0.01843562703891966,4472,-0.026932706167969046,0.02243974512882076,0.04344486172755207,-0.008942725683583008,-0.03158172580149565,0.6072469775254709
2005-05-31,13212,8048,4440,2283,7298,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,182.4499969482422,0.37957917045110506,-5015,0.10453980554134074,3608,-0.06316251187952336,0.14925373134328357,0.06918641896220372,-0.03158172580149565,0.030419310192327575,0.6033906934058126
2005-06-07,13063,8078,4663,1906,7147,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,188.0,0.40120952308045627,-5241,-0.017105661519830458,3415,-0.014607932182864063,0.0583232077764277,0.019857154069539282,0.030419310192327575,-0.015957446808510634,0.5978121160312309
2005-06-14,13269,8001,5196,2041,6886,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,185.0,0.365136784987565,-4845,0.030314629105106024,2805,-0.04669677715685524,0.04435980732608939,0.0462226263544745,-0.015957446808510634,0.013783800279771885,0.5916262899264918
2005-06-21,13773,8100,5112,2543,7672,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,187.5500030517578,0.37239526610034124,-5129,-0.02140327078152084,2988,0.013791544200768708,0.12608908467939306,0.013851044504995459,0.013783800279771885,-0.018661689912284896,0.5863101736621259
2005-06-28,14067,8153,5257,2716,7580,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,184.0500030517578,0.345773796829459,-4864,0.019240543091555942,2896,-0.006679735714804328,0.02573815073815074,0.01476510067114094,-0.018661689912284896,-0.023906596480936182,0.5809294513700333
2005-07-05,13772,8402,5544,2560,6838,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,179.64999389648438,0.31063026430438573,-4278,0.04165778062131229,2858,-0.0027013577877301486,0.09555224515854437,0.03843395955829629,-0.023906596480936182,0.028945240098519065,0.5751769122565078
2005-07-12,13763,8295,5302,2637,7174,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,184.8500061035156,0.3296519654145172,-4537,-0.018806273598605868,2993,0.009802497821667151,0.04209560697176638,0.025667426638229022,0.028945240098519065,0.021639166177576552,0.5697191238936973
2005-07-19,13868,8476,5527,2562,7073,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,188.8500061035156,0.3252812229593308,-4511,0.0018891230109714453,2949,-0.0031969774031824455,0.01826673585884795,0.028993787045633077,0.021639166177576552,0.010855111076062851,0.5636877453120842
2005-07-26,13860,8654,4372,2328,8697,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,190.8999938964844,0.4595238095238095,-6369,-0.13397750216325352,4282,0.0961205653302567,0.16852607709750567,0.10233379395056041,0.010855111076062851,0.024096418284905496,0.5609643047604161
2005-08-02,14299,8847,4240,2401,9224,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,195.5,0.477166235401077,-6823,-0.032756132756132754,4607,0.023448773448773448,0.05161290322580645,0.024833804538855354,0.024096418284905496,-0.03734016906269977,0.558764759578284
2005-08-09,14310,8790,4346,2468,9020,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,188.1999969482422,0.4578616352201258,-6552,0.018952374291908526,4444,-0.011399398559339814,0.02358983286908078,0.012408647990255785,-0.03734016906269977,-0.016737481124139864,0.5565199201618699
2005-08-16,14444,8598,5063,2568,8189,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,185.0500030517578,0.38915812794239824,-5621,0.06505939902166318,3535,-0.06352201257861635,0.08654829413405224,0.06653978478881488,-0.016737481124139864,0.0037827448619192072,0.5527662449391919
2005-08-23,14906,8478,5423,2788,7678,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,185.75,0.3280558164497518,-4890,0.0506092495153697,3055,-0.033231791747438386,0.06984521307089624,0.034529889935975826,0.0037827448619192072,-0.02745629127060889,0.5471942212724483
2005-08-30,14799,8360,5881,3220,7315,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,180.6499938964844,0.2767078856679505,-4095,0.05333422782772038,2479,-0.03864215752046156,0.07546274323682961,0.04044659785127449,-0.02745629127060889,0.01190151800672301,0.5417837339061816
2005-09-06,13315,8392,6698,2291,5615,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,182.8000030517578,0.24964325948178745,-3324,0.052098114737482264,1694,-0.05304412460301372,0.3325322539843157,0.056262425447316106,0.01190151800672301,-0.0032823090453982795,0.5356033719619325
2005-09-13,13287,8601,6965,2082,5340,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,182.1999969482422,0.2452020772183337,-3258,0.004956815621479534,1636,-0.004355989485542621,0.0652115332794395,0.03057946807143775,-0.0032823090453982795,0.09796929968438084,0.5296860096097902
2005-09-20,13368,9032,5107,1437,7487,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,200.0500030517578,0.4525733093955715,-6050,-0.210130202453526,3925,0.17227365093700608,0.3128641864634693,0.16189263738595375,0.09796929968438084,-0.009747547705548865,0.5279749591913896
2005-09-27,13218,8954,4038,1402,8506,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,198.1000061035156,0.5374489332728098,-7104,-0.07884500299222023,4916,0.07413225613405147,0.1063786838918046,0.08828509852216748,-0.009747547705548865,0.007824269284266716,0.5268930712562084
2005-10-04,13206,8912,3896,1373,8718,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,199.6499938964844,0.5561865818567318,-7345,-0.018232712967165984,5016,0.007565441065214102,0.0238826677237142,0.014366021236727046,0.007824269284266716,0.0,0.5251979766595755
2005-10-11,13116,8630,2968,1400,9536,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,,0.6203110704483074,-8136,-0.05989701650764804,5662,0.048917158867181586,0.07726773957571324,0.10432833247111571,0.0,0.043075413806296314,0.5232158114295803
2005-10-18,13255,9073,2463,1431,10164,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,208.25,0.6588457185967559,-8733,-0.045516925892040254,6610,0.07227813357731015,0.05683484260457094,0.08217753120665743,0.043075413806296314,0.05666267972032557,0.5218979605883534
2005-10-25,13905,9385,2250,1475,10779,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,220.0500030517578,0.6691118302768788,-9304,-0.04307808374198416,7135,0.03960769520935496,0.05377835808715521,0.04512247529007306,0.05666267972032557,0.01522377095327121,0.520577860633813
2005-11-01,14180,9189,2259,2091,11070,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,223.3999938964844,0.6332157968970381,-8979,0.023372887450557354,6930,-0.014742898238043868,0.06891573588633082,0.017907058001397625,0.01522377095327121,0.042972275585486,0.5195677588783693
2005-11-08,14221,9295,2145,2175,11513,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,233.0,0.6566345545320301,-9338,-0.02531734837799718,7150,0.015514809590973202,0.038500876680303914,0.019230769230769232,0.042972275585486,0.08025749763194079,0.5193034752592006
2005-11-15,14838,8687,2359,2841,11555,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,251.6999969482422,0.5872759131958485,-8714,0.04387877083186836,6328,-0.057801842345826596,0.04918032786885246,0.07441607821835959,0.08025749763194079,0.033969023263500375,0.5181435921768245
2005-11-22,14981,8740,2311,2473,11758,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,260.25,0.6197850610773646,-9285,-0.038482275239250574,6429,0.006806847284000539,0.0401236736701567,0.009139444394172472,0.033969023263500375,0.012103722945185025,0.5177550857433127
2005-11-29,16130,8745,2057,4148,13376,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,263.3999938964844,0.572101673899566,-9228,0.003804819437954743,6688,0.017288565516320673,0.1879137183291486,0.02397704128865025,0.012103722945185025,0.0466971093225641,0.5178657377618999
2005-12-06,15157,8728,1701,3081,12883,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,275.70001220703125,0.646697895361879,-9802,-0.03558586484810911,7027,0.02101673899566026,0.09771986970684039,0.035765653466295906,0.0466971093225641,-0.019042436588858846,0.519477428373097
2005-12-13,14191,7008,1585,3609,11809,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,270.45001220703125,0.5778310196603481,-8200,0.10569373886653032,5423,-0.10582569109982186,0.10390452717602802,0.21366228325381123,-0.019042436588858846,-0.05768166167274469,0.5200708612894215
2005-12-20,14286,7292,1511,3645,12381,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,254.8500061035156,0.6115077698446031,-8736,-0.03777041787048129,5781,0.025227256712000563,0.03793835018095595,0.040667954106554584,-0.05768166167274469,0.005493403425369081,0.5216937963534988
2005-12-27,13997,7166,1257,3560,12407,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,256.25,0.6320640137172251,-8847,-0.007769844603107937,5909,0.008959820803583929,0.006951838166217824,0.04511456725632198,0.005493403425369081,0.02809760861280486,0.5242334889249839
2006-01-03,13930,6835,1282,3618,12398,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,263.45001220703125,0.6302943287867911,-8780,0.004786740015717654,5553,-0.025434021576052013,0.004183316683316683,0.043858568436614516,0.02809760861280486,0.0,0.5269391197852791
2006-01-10,13341,6513,1486,3272,11478,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,,0.6150963196162207,-8206,0.04120603015075377,5027,-0.037760229720028717,0.08583050847457627,0.06575821977747219,0.0,0.043841287750225,0.5286723452978059
2006-01-17,14028,6857,1604,3332,11979,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,275.0,0.6164100370687197,-8647,-0.033055992804137624,5253,0.016940259350873246,0.036640323950101236,0.05460347476657605,0.043841287750225,-0.008727250532670427,0.5298257436972579
2006-01-24,14642,6878,1588,3782,12247,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,272.6000061035156,0.5781314028138232,-8465,0.012974051896207584,5290,0.0026375819788993443,0.04479381121716888,0.004370422867942357,-0.008727250532670427,0.08932503873191067,0.5303204636980756
2006-01-31,15939,8099,1668,2940,12899,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,296.95001220703125,0.6248196248196248,-9959,-0.10203524108728315,6431,0.0779265127714793,0.09432413662478692,0.13320364492679432,0.08932503873191067,-0.02609866873686728,0.532208745339407
2006-02-07,16206,8380,1665,2816,13290,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,289.20001220703125,0.64630383808466,-10474,-0.03231068448459753,6715,0.017817930861409124,0.0319756612442568,0.028272772523643602,-0.02609866873686728,-0.028699923790477255,0.5348432823847856
2006-02-14,16189,8112,1689,3030,12853,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,280.8999938964844,0.6067700290320588,-9823,0.04017030729359496,6423,-0.018018018018018018,0.04098721903922433,0.029792878277726764,-0.028699923790477255,0.046635836198498426,0.5364996436502532
2006-02-21,17219,8201,1816,3370,13046,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,294.0,0.5619373947383705,-9676,0.00908023966891099,6385,-0.0023472728395824327,0.03246832358674464,0.0215633423180593,0.046635836198498426,-0.015986436078337607,0.5373929789228943
2006-02-28,16905,8224,1703,4289,14017,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,289.29998779296875,0.5754510499852115,-9728,-0.003019919855973053,6521,0.007898251931006446,0.10324483775811209,0.01370001007353682,-0.015986436078337607,-0.0006912606218160144,0.5381262434571066
2006-03-07,15751,8525,1791,2861,12850,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,289.1000061035156,0.6341819567011618,-9989,-0.015439219165927241,6734,0.012599822537710737,0.16517089936986826,0.037708414113997675,-0.0006912606218160144,0.04877207127580263,0.5373879392498374
2006-03-14,14680,8334,1923,2185,11419,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,303.20001220703125,0.6290190735694823,-9234,0.04793346454193385,6411,-0.020506634499396863,0.154880917377242,0.031490689285366094,0.04877207127580263,0.03875329659280102,0.5350086328326511
2006-03-21,14744,8852,1863,2140,11757,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,314.95001220703125,0.6522653282691264,-9617,-0.02608991825613079,6989,0.039373297002724794,0.027559905015470964,0.0539430704619692,0.03875329659280102,0.07794883899490346,0.5327011398613043
2006-03-28,16410,10585,2435,1523,12344,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,339.5,0.6594149908592322,-10821,-0.08166033640803039,8150,0.0787438958220293,0.08682483594144372,0.17703533026113671,0.07794883899490346,0.008394716063374386,0.5315257978197514
2006-04-04,17125,11184,2498,1452,12906,075651 ,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,342.3500061035156,0.6688467153284672,-11454,-0.03857404021937843,8686,0.032663010359536865,0.04408692018386962,0.04838473907323491,0.008394716063374386,0.01066158560365471,0.5305622594983773
