Report_Date,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,HO_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2004-09-07,198869,24997,18366,118882,135802,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.163599967956543,0.08508113381170519,-16920,-0.025377997512565656,6631,0.0187225688412873,0.03071256930156586,0.08401171505661509,0.04772192828379418,0.05500172933384584,0.11240717942282269
2004-09-14,194502,24099,18814,115701,131741,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.2275999784469604,0.0824670183340017,-16040,0.004425023507937386,5285,-0.00676827459282241,0.029267464698798103,0.03136578659147578,0.05500172933384584,0.06133918180048181,0.11047242135170064
2004-09-21,200671,28283,20866,115605,134072,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.302899956703186,0.09202625192479232,-18467,-0.012478020791559984,7417,0.010961326875816187,0.009720558962179136,0.12687948890109665,0.06133918180048181,0.05748716983559299,0.11056356783043109
2004-09-28,199137,35311,24255,112325,132597,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.3777999877929688,0.10179926382339796,-20272,-0.008994822370945479,11056,0.018134159893557118,0.019414344158548435,0.1748816438908102,0.05748716983559299,0.02104807963852018,0.11158077740185667
2004-10-05,184637,36015,23833,99383,121566,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.4068000316619873,0.12014384982424975,-22183,-0.009596408502689103,12182,0.005654398730522203,0.10850015161869934,0.018814329635075525,0.02104807963852018,0.03390668695631094,0.11434908851178277
2004-10-12,185197,33919,27042,99641,115173,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.4544999599456787,0.08386744925673742,-15532,0.03602203242037078,6877,-0.028732052622172155,0.030961669164952004,0.08702285067502173,0.03390668695631094,0.037126174983997506,0.11649528414063465
2004-10-19,193121,33809,27842,104709,120993,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.5084999799728394,0.08432019303959694,-16284,-0.004060540937488188,5967,-0.0049136865068008665,0.04824060043774535,0.01476050672332971,0.037126174983997506,0.03950944408641699,0.11724387219851075
2004-10-26,192289,32571,28890,104603,117011,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.5680999755859375,0.06452787210916901,-12408,0.02007031860854076,3681,-0.011837138374387043,0.018446488037759348,0.037194318348220824,0.03950944408641699,-0.11217395905300342,0.1142033591171124
2004-11-02,181189,28278,29552,105895,110705,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.392199993133545,0.026546865427812948,-4810,0.03951344070643666,-1274,-0.02576850469865671,0.03507848568790397,0.08568217188310566,-0.11217395905300342,-0.03605802740392283,0.11108428929520683
2004-11-09,174717,23499,29549,102151,104864,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.3420000076293943,0.015527968085532605,-2713,0.011573550270711799,-6050,-0.02635921606720055,0.04630099268168973,0.09014477454380938,-0.03605802740392283,-0.011251864532766942,0.10887925825192533
2004-11-16,177775,18542,29539,108184,103625,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.3269000053405762,-0.025644775699620308,4559,0.041621593777365684,-10997,-0.02831435979326568,0.03433281871875133,0.10330483974958923,-0.011251864532766942,0.08960731099995645,0.1084844474404037
2004-11-23,174879,20645,30784,105400,100901,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.4457999467849731,-0.025726359368477635,4499,-0.0003375052735198987,-10139,0.004826325411334552,0.026698852647345384,0.0650994575045208,0.08960731099995645,-0.036727065877357856,0.10673181050007771
2004-11-30,168850,20549,30976,103601,98030,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.392699956893921,-0.03299378146283684,5571,0.006129952710159596,-10427,-0.001646852966908548,0.023161121057773855,0.0055895196506550214,-0.036727065877357856,-0.12141877804439927,0.10402631843645563
2004-12-07,160297,11951,33374,105060,85872,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.2236000299453735,-0.11970280167439191,19188,0.08064554338169973,-21423,-0.06512289013917678,0.07131858462698762,0.2426034197462769,-0.12141877804439927,0.06611633856021948,0.09991802203014911
2004-12-14,163692,9166,30988,111127,89444,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.3044999837875366,-0.13246218507929527,21683,0.015564857732833427,-21822,-0.0024891295532667485,0.04805779499528845,0.12877920007969318,0.06611633856021948,0.07274818949461381,0.09515279059607852
2004-12-21,169935,15916,28092,110571,99837,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.399399995803833,-0.06316532791949864,10734,-0.06688781369889793,-12176,0.05892774234538035,0.052036994791072586,0.21918742046900563,0.07274818949461381,-0.12669713940297223,0.09122033174457092
2004-12-28,159132,11416,22327,112243,100055,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.222100019454956,-0.07659050348138652,12188,0.008556212669550122,-10911,0.007444022714567335,0.008902580335189215,0.3042112438135317,-0.12669713940297223,0.02004746911688371,0.08678220584706939
2005-01-04,149494,10816,24395,102327,88935,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.2466000318527222,-0.08958219058958888,13392,0.007566045798456628,-13579,-0.016765955307543424,0.10998525582708536,0.07577177586549658,0.02004746911688371,0.037702494893728566,0.08214833799632786
2005-01-11,150491,9944,24979,104244,89949,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.2935999631881714,-0.0949890691137676,14295,0.0060403762023893935,-15035,-0.009739521318581348,0.01509323199085446,0.041691721787933456,0.037702494893728566,0.03880642156206382,0.07671295294962889
2005-01-18,154755,12754,26076,105746,91181,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.3437999486923218,-0.0941165067364544,14565,0.001794127223554897,-13322,0.011382740496109402,0.013883317168290788,0.10061807880504764,0.03880642156206382,0.06027689592056351,0.07249527322844367
2005-01-25,164803,18087,24406,108879,100957,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.4248000383377075,-0.04806951329769482,7922,-0.04292591515621466,-6319,0.04525217278924752,0.06151947234983511,0.16480361471301155,0.06027689592056351,-0.07783551477904826,0.06941230498956043
2005-02-01,157694,19855,24285,100451,97782,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.3138999938964844,-0.016925184217535225,2669,-0.03187441976177618,-4430,0.011462169984769694,0.05853213138074892,0.042795650203896696,-0.07783551477904826,-0.05167816630907207,0.06697953886034427
2005-02-08,147894,15213,23512,95608,87473,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.246000051498413,-0.05500561212760491,8135,0.03466206704123175,-8299,-0.024534858650297413,0.08276118220896761,0.13983214977404776,-0.05167816630907207,0.03635634429707957,0.06408651053643451
2005-02-15,149231,14151,23995,97379,87686,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.2913000583648682,-0.0649529923407335,9693,0.010534572058366127,-9844,-0.010446671264554343,0.010720557641909599,0.04050228071095265,0.03635634429707957,0.11531007984520247,0.0625527233351467
2005-02-22,158328,20817,24041,93639,92072,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.4401999711990356,-0.00989717548380577,1567,-0.05445249311470137,-3224,0.0443607561431606,0.04375615876280888,0.14962771412011236,0.11531007984520247,0.017358683973120792,0.06151644848111453
2005-03-01,162734,27665,30522,90730,90523,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.4651999473571775,-0.001272014453033785,207,-0.008589763023596585,-2857,0.002317972815926431,0.024595454971779777,0.22907178579407772,0.017358683973120792,0.03999458790456889,0.0608384318513167
2005-03-08,162983,34705,30285,79970,90099,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.523800015449524,0.06214758594454636,-10129,-0.06351469268868215,4420,0.04471714577162732,0.0657615438439692,0.1119710724726881,0.03999458790456889,0.018506385379267964,0.059199887443227864
2005-03-15,173236,35360,29822,89637,100009,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.5520000457763672,0.05987208201528551,-10372,-0.0014909530441825222,5538,0.006859611125086666,0.10322917435643252,0.017151974471479856,0.018506385379267964,-0.003479421036137631,0.05793218669289495
2005-03-22,185576,37349,28532,98747,111081,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.5465999841690063,0.06646333577617795,-12334,-0.01132559052390958,8817,0.018927936456625643,0.09618354080484968,0.04977155780877643,-0.003479421036137631,0.006271860849629496,0.057109757302006854
2005-03-29,183576,36733,32855,98124,106159,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.5563000440597534,0.043769338039830914,-8035,0.02316571108332974,3878,-0.02661443290080614,0.027143717294145865,0.07097488072656205,0.006271860849629496,0.04163715414044877,0.05549520604827539
2005-04-05,184610,40472,35433,96100,106294,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.6210999488830566,0.05521911055739126,-10194,-0.011760796618294331,5039,0.006324356124983658,0.010667312272102929,0.08322244911402411,0.04163715414044877,-0.096107575007508,0.05453340481526146
2005-04-12,173382,29168,30999,96646,99929,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.4652999639511108,0.01893506823084288,-3283,0.03743567520719354,-1831,-0.03721358539624072,0.035157064733562254,0.2615719580500939,-0.096107575007508,0.018904024601062108,0.0541564594172675
2005-04-19,180183,29388,27030,102195,110892,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.493000030517578,0.04826759461214432,-8697,-0.031225848127256577,2358,0.02416052416052416,0.07748947612946824,0.07424935304335496,0.018904024601062108,0.009979885329129745,0.05302101429012647
2005-04-26,181115,29860,26130,98465,109809,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.5078999996185305,0.0626342379151368,-11344,-0.014690620091795564,3730,0.0076144808333749574,0.02310898143791352,0.024504375781389535,0.009979885329129745,-0.04768221375896109,0.051832417805909116
2005-05-03,171362,25276,24412,93541,102338,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.4359999895095823,0.05133576872352097,-8797,0.014062888220191591,864,-0.015824200093863015,0.06327886092945134,0.12683142811141523,-0.04768221375896109,0.009470746446903267,0.049945005203395704
2005-05-10,176445,27289,22953,94166,107052,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.4495999813079834,0.0730312561988155,-12886,-0.023861766319253977,4336,0.020261201433223235,0.026533411523819935,0.06910552923848573,0.009470746446903267,-0.05222125165479374,0.04832794944530376
2005-05-17,174829,18689,25491,105526,105891,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.373900055885315,0.00208775431993548,-365,0.0709626229136558,-6802,-0.063124486383859,0.05922418726970868,0.25210502489814396,-0.05222125165479374,0.009607631476630685,0.04558571562587626
2005-05-24,179990,19438,22755,108663,109445,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.3870999813079834,0.00434468581587866,-782,-0.0023851878120906716,-3317,0.01993376384924698,0.030677462541493204,0.08259663925295666,0.009607631476630685,0.04671618838282221,0.04256241119489247
2005-05-31,174903,24012,26368,98537,102232,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.4519000053405762,0.02112599555182015,-3695,-0.01618423245735874,-2356,0.005339185510306128,0.08636293451678297,0.16250496228662167,0.04671618838282221,0.10255529409446429,0.03944325220265132
2005-06-07,179860,31097,25187,91599,102258,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.6008000373840332,0.059262759924385636,-10659,-0.03981635535125184,5910,0.04726048152404476,0.035923386826372014,0.1468623409850046,0.10255529409446429,0.023613164375070106,0.0377195053929521
2005-06-14,187142,32749,27714,85797,98440,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.6385999917984009,0.06755832469461692,-12643,-0.011030801734682532,5035,-0.004864894918269766,0.052215353050690146,0.06911664985197559,0.023613164375070106,-0.005431494198168352,0.036230213539949825
2005-06-21,187474,31371,26537,88037,101262,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.629699945449829,0.07054311531198992,-13225,-0.003109937908112556,4834,-0.0010740507208429962,0.026740764610483945,0.04412171029909512,-0.005431494198168352,-0.005706567973436161,0.03454253122466771
2005-06-28,195482,31207,26110,93750,108575,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.6203999519348145,0.07583818458988552,-14825,-0.008534516786327703,5097,0.0014028611967526164,0.06438156431483999,0.010311076992864246,-0.005706567973436161,0.06911873110226674,0.03399137261914367
2005-07-05,190385,36052,28200,85791,103412,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.7323999404907229,0.09255456049583738,-17621,-0.014303107191454967,7852,0.01409336921046439,0.06935408000930218,0.10793438336549835,0.06911873110226674,0.011025208182750434,0.032611034818708834
2005-07-12,184299,32001,25814,83574,99599,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.7515000104904177,0.08695109577371554,-16025,0.008383013367649763,6187,-0.008745436877905298,0.032919698863915534,0.11133788809132578,0.011025208182750434,-0.06931201709263157,0.031409012660924635
2005-07-19,178861,30882,21319,88548,107288,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.6301000118255615,0.10477409832216078,-18740,-0.01473149610144385,9563,0.0183180592406904,0.06466124716599604,0.10754583245531694,-0.06931201709263157,-0.016195306952400346,0.03094568774302063
2005-07-26,178409,28066,18367,90628,109559,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.603700041770935,0.10611011776311734,-18931,-0.001067868344692247,9699,0.0007603669888908147,0.02173467807599894,0.12422199728641269,-0.016195306952400346,0.07569994107551192,0.030280719933231746
2005-08-02,176682,33197,21706,86579,108763,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.725100040435791,0.12555891375465525,-22184,-0.018233385087075202,11491,0.010044336328324244,0.024802653807168965,0.15427207984991712,0.07569994107551192,0.029853319575421366,0.030392372067402987
2005-08-09,181744,35550,21486,87842,112404,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.776600003242493,0.135146139624967,-24562,-0.013459209200710882,14064,0.014562886994713666,0.024489877450735595,0.04511185917666036,0.029853319575421366,0.04919506889828562,0.03073248726028222
2005-08-16,192223,40862,22656,91145,121233,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.8639999628067017,0.15652653428569943,-30088,-0.030405405405405407,18206,0.02279029844176424,0.057124560924389535,0.10204981265153185,0.04919506889828562,-0.02392704442496707,0.03127179937012118
2005-08-23,191172,35313,19757,93987,121756,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.8193999528884888,0.14525662753959784,-27769,0.012064113035380781,15556,-0.013786071385838324,0.015597261556574257,0.1534047575812602,-0.02392704442496707,0.14098061535294337,0.031963568776842644
2005-08-30,183008,31336,21995,90556,111400,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.075900077819824,0.11389666025528938,-20844,0.03622392400560752,9341,-0.03250999100286653,0.06826734536235615,0.11653634846524535,0.14098061535294337,-0.010405128956664123,0.032969669589009896
2005-09-06,178746,30307,18430,89137,113991,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.05430006980896,0.13904646817271435,-24854,-0.02191161042140234,11877,0.013857317712886869,0.019741246898507345,0.09426103371155385,-0.010405128956664123,-0.10422047177932126,0.03400746448056776
2005-09-13,169113,22966,17941,89562,104914,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.8401999473571775,0.09077953794208606,-15352,0.053159231535251136,5025,-0.0383337249504884,0.04885949937267323,0.19140978316669519,-0.10422047177932126,0.09297910255005037,0.03416732062687708
2005-09-20,171899,20460,18680,93017,107151,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.0113000869750977,0.08222270053927015,-14134,0.007202284862784056,1780,-0.019188353349535517,0.0284361136645218,0.08290751149718957,0.09297910255005037,0.028488962309643373,0.03397879079254011
2005-09-27,174458,20930,16007,96056,112919,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.0685999393463135,0.09665936787077692,-16863,-0.015875601370572253,4923,0.018283992344341735,0.04214379710491686,0.0850908303327287,0.028488962309643373,-0.009136574570582034,0.03387994663960509
2005-10-04,167990,21550,16404,91784,108675,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.0497000217437744,0.10054765164593131,-16891,-0.00016049708239232365,5146,0.0012782446204817205,0.042482502656403555,0.02679559466722875,-0.009136574570582034,-0.015514480814091791,0.033503096674637425
2005-10-11,172510,20360,21256,97428,107613,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.017899990081787,0.05904005564894789,-10185,0.03991904280016668,-896,-0.0359664265730103,0.03270565399115299,0.1451845444059977,-0.015514480814091791,-0.0414787363330823,0.033025646797564555
2005-10-18,175228,19689,24275,101093,107849,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.9342000484466553,0.03855548200059351,-6756,0.019877108573416034,-4586,-0.021390064344095995,0.018670252988867726,0.08393230825220635,-0.0414787363330823,-0.022903566454400837,0.03214555620066064
2005-10-25,173333,17619,24429,101686,99889,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.889899969100952,-0.01036732762947621,1797,0.04881069235510307,-6810,-0.012692035519437532,0.04243085700111621,0.05289193302891933,-0.022903566454400837,-0.04492302393836589,0.030705263897994387
2005-11-01,166299,15898,26642,103010,94709,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.8049999475479128,-0.04991611494957877,8301,0.037523149082979004,-10744,-0.022696197492687486,0.03289516940708784,0.0924776680771039,-0.04492302393836589,-0.014681433472926053,0.029234821967659932
2005-11-08,169181,13991,22949,103510,100190,022651 ,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.778499960899353,-0.019623953044372595,3320,-0.02995207427585253,-8958,0.01073969176002261,0.029361806578301425,0.15159718462371413,-0.014681433472926053,-0.05487769770091966,0.028558823484392523
